station,year,month,day,date,PM2.5,PM10,SO2,NO2,CO,O3,AQI_value,AQI_label,highest_pollutant
Dingling,2014,9,3,2014-09-03,12.0,29.0,8.0,13.0,379.0,66.0,33,Good,O3
Dingling,2014,9,4,2014-09-04,19.0,54.0,6.0,18.0,371.0,90.0,52,Moderate,PM10
Dingling,2014,9,5,2014-09-05,68.0,128.0,7.0,19.0,742.0,141.0,91,Moderate,PM2.5
Dingling,2014,9,6,2014-09-06,133.0,170.0,10.0,18.0,1162.0,117.0,176,Unhealthy,PM2.5
Dingling,2014,9,7,2014-09-07,131.0,153.0,5.0,16.0,958.0,111.0,173,Unhealthy,PM2.5
Dingling,2014,9,8,2014-09-08,6.0,23.0,4.0,13.0,233.0,76.0,38,Good,O3
Dingling,2014,9,9,2014-09-09,26.0,63.0,3.0,16.0,379.0,110.0,58,Moderate,O3
Dingling,2014,9,10,2014-09-10,54.0,101.0,7.0,15.0,804.0,116.0,76,Moderate,PM10
Dingling,2014,9,11,2014-09-11,62.0,100.0,14.0,19.0,1033.0,93.0,84,Moderate,PM2.5
Dingling,2014,9,12,2014-09-12,69.0,73.0,3.0,16.0,942.0,60.0,92,Moderate,PM2.5
Dingling,2014,9,13,2014-09-13,68.0,85.0,5.0,25.0,667.0,79.0,91,Moderate,PM2.5
Dingling,2014,9,14,2014-09-14,23.0,41.0,3.0,15.0,312.0,59.0,41,Good,PM10
Dingling,2014,9,15,2014-09-15,9.0,21.0,6.0,8.0,250.0,49.0,24,Good,O3
Dingling,2014,9,16,2014-09-16,21.0,45.0,3.0,19.0,331.0,53.0,45,Good,PM10
Dingling,2014,9,17,2014-09-17,85.0,102.0,4.0,43.0,677.0,58.0,112,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,18,2014-09-18,53.0,61.0,3.0,23.0,496.0,76.0,72,Moderate,PM2.5
Dingling,2014,9,19,2014-09-19,71.0,83.0,5.0,29.0,621.0,88.0,95,Moderate,PM2.5
Dingling,2014,9,20,2014-09-20,90.0,91.0,5.0,10.0,821.0,109.0,119,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,21,2014-09-21,94.0,107.0,12.0,28.0,1329.0,83.0,124,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,22,2014-09-22,84.0,91.0,8.0,28.0,1242.0,38.0,111,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,23,2014-09-23,28.0,28.0,3.0,19.0,679.0,28.0,40,Good,PM2.5
Dingling,2014,9,24,2014-09-24,19.0,21.0,2.0,13.0,525.0,45.0,27,Good,PM2.5
Dingling,2014,9,25,2014-09-25,87.0,88.0,2.0,21.0,912.0,40.0,115,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,26,2014-09-26,103.0,103.0,6.0,35.0,1325.0,26.0,135,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,9,27,2014-09-27,12.0,18.0,3.0,7.0,267.0,73.0,36,Good,O3
Dingling,2014,9,28,2014-09-28,55.0,75.0,6.0,35.0,942.0,27.0,75,Moderate,PM2.5
Dingling,2014,9,29,2014-09-29,41.0,45.0,2.0,12.0,567.0,44.0,57,Moderate,PM2.5
Dingling,2014,9,30,2014-09-30,21.0,42.0,4.0,32.0,667.0,21.0,42,Good,PM10
Dingling,2014,10,1,2014-10-01,58.0,58.0,2.0,38.0,908.0,5.0,79,Moderate,PM2.5
Dingling,2014,10,2,2014-10-02,31.0,31.0,4.0,23.0,725.0,19.0,44,Good,PM2.5
Dingling,2014,10,3,2014-10-03,76.0,79.0,5.0,26.0,1133.0,21.0,101,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,4,2014-10-04,81.0,81.0,2.0,24.0,1042.0,45.0,107,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,5,2014-10-05,20.0,20.0,2.0,9.0,362.0,53.0,29,Good,PM2.5
Dingling,2014,10,6,2014-10-06,17.0,25.0,2.0,14.0,292.0,55.0,28,Good,O3
Dingling,2014,10,7,2014-10-07,87.0,99.0,5.0,27.0,688.0,64.0,115,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,8,2014-10-08,240.0,240.0,9.0,29.0,1388.0,74.0,290,Very Unhealthy,PM2.5
Dingling,2014,10,9,2014-10-09,343.0,349.0,5.0,29.0,1712.0,63.0,375,Hazardous,PM2.5
Dingling,2014,10,10,2014-10-10,336.0,336.0,12.0,31.0,2012.0,71.0,369,Hazardous,PM2.5
Dingling,2014,10,11,2014-10-11,192.0,192.0,6.0,26.0,1567.0,49.0,242,Very Unhealthy,PM2.5
Dingling,2014,10,12,2014-10-12,5.0,5.0,2.0,8.0,200.0,61.0,30,Good,O3
Dingling,2014,10,13,2014-10-13,9.0,9.0,6.0,10.0,262.0,48.0,24,Good,O3
Dingling,2014,10,14,2014-10-14,30.0,59.0,6.0,28.0,462.0,36.0,55,Moderate,PM10
Dingling,2014,10,15,2014-10-15,20.0,37.0,2.0,8.0,262.0,57.0,37,Good,PM10
Dingling,2014,10,16,2014-10-16,21.0,46.0,6.0,15.0,346.0,53.0,46,Good,PM10
Dingling,2014,10,17,2014-10-17,74.0,123.0,7.0,55.0,721.0,39.0,99,Moderate,PM2.5
Dingling,2014,10,18,2014-10-18,94.0,127.0,10.0,44.0,867.0,71.0,124,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,19,2014-10-19,300.0,303.0,11.0,81.0,2225.0,35.0,340,Hazardous,PM2.5
Dingling,2014,10,20,2014-10-20,263.0,263.0,7.0,55.0,1554.0,49.0,311,Hazardous,PM2.5
Dingling,2014,10,21,2014-10-21,51.0,55.0,13.0,46.0,1129.0,20.0,70,Moderate,PM2.5
Dingling,2014,10,22,2014-10-22,79.0,115.0,7.0,63.0,1221.0,9.0,105,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,23,2014-10-23,146.0,159.0,9.0,49.0,1104.0,29.0,194,Unhealthy,PM2.5
Dingling,2014,10,24,2014-10-24,223.0,223.0,9.0,46.0,1408.0,56.0,273,Very Unhealthy,PM2.5
Dingling,2014,10,25,2014-10-25,304.0,304.0,6.0,42.0,1812.0,65.0,343,Hazardous,PM2.5
Dingling,2014,10,26,2014-10-26,32.0,32.0,2.0,14.0,350.0,64.0,46,Good,PM2.5
Dingling,2014,10,27,2014-10-27,24.0,46.0,8.0,28.0,494.0,36.0,46,Good,PM10
Dingling,2014,10,28,2014-10-28,70.0,96.0,8.0,57.0,973.0,13.0,94,Moderate,PM2.5
Dingling,2014,10,29,2014-10-29,102.0,103.0,10.0,50.0,875.0,29.0,134,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,10,30,2014-10-30,164.0,165.0,10.0,57.0,1383.0,16.0,214,Very Unhealthy,PM2.5
Dingling,2014,10,31,2014-10-31,132.0,137.0,10.0,58.0,1908.0,14.0,174,Unhealthy,PM2.5
Dingling,2014,11,1,2014-11-01,17.0,25.0,9.0,18.0,483.0,42.0,25,Good,PM10
Dingling,2014,11,2,2014-11-02,5.0,11.0,2.0,3.0,179.0,62.0,31,Good,O3
Dingling,2014,11,3,2014-11-03,15.0,31.0,8.0,11.0,396.0,48.0,31,Good,PM10
Dingling,2014,11,4,2014-11-04,74.0,94.0,10.0,35.0,762.0,47.0,99,Moderate,PM2.5
Dingling,2014,11,5,2014-11-05,45.0,58.0,8.0,19.0,554.0,52.0,62,Moderate,PM2.5
Dingling,2014,11,6,2014-11-06,6.0,11.0,3.0,3.0,158.0,62.0,31,Good,O3
Dingling,2014,11,7,2014-11-07,41.0,60.0,13.0,31.0,1092.0,20.0,57,Moderate,PM2.5
Dingling,2014,11,8,2014-11-08,72.0,78.0,18.0,36.0,1179.0,29.0,96,Moderate,PM2.5
Dingling,2014,11,9,2014-11-09,35.0,42.0,15.0,23.0,596.0,50.0,50,Good,PM2.5
Dingling,2014,11,10,2014-11-10,52.0,62.0,20.0,28.0,704.0,41.0,71,Moderate,PM2.5
Dingling,2014,11,11,2014-11-11,19.0,48.0,6.0,7.0,304.0,53.0,48,Good,PM10
Dingling,2014,11,12,2014-11-12,6.0,30.0,2.0,2.0,133.0,71.0,36,Good,O3
Dingling,2014,11,13,2014-11-13,11.0,21.0,7.0,8.0,338.0,55.0,28,Good,O3
Dingling,2014,11,14,2014-11-14,22.0,35.0,14.0,23.0,492.0,38.0,35,Good,PM10
Dingling,2014,11,15,2014-11-15,81.0,99.0,21.0,59.0,1083.0,9.0,107,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,11,16,2014-11-16,40.0,43.0,11.0,27.0,583.0,43.0,56,Moderate,PM2.5
Dingling,2014,11,17,2014-11-17,17.0,24.0,15.0,16.0,396.0,51.0,26,Good,O3
Dingling,2014,11,18,2014-11-18,65.0,85.0,38.0,57.0,1179.0,18.0,87,Moderate,PM2.5
Dingling,2014,11,19,2014-11-19,190.0,206.0,37.0,102.0,2221.0,4.0,240,Very Unhealthy,PM2.5
Dingling,2014,11,20,2014-11-20,297.0,302.0,27.0,108.0,2596.0,6.0,338,Hazardous,PM2.5
Dingling,2014,11,21,2014-11-21,86.0,99.0,22.0,49.0,1112.0,36.0,114,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,11,22,2014-11-22,25.0,34.0,11.0,26.0,504.0,44.0,36,Good,PM2.5
Dingling,2014,11,23,2014-11-23,125.0,146.0,22.0,76.0,1800.0,4.0,164,Unhealthy,PM2.5
Dingling,2014,11,24,2014-11-24,27.0,36.0,22.0,27.0,512.0,42.0,39,Good,PM2.5
Dingling,2014,11,25,2014-11-25,117.0,131.0,23.0,80.0,1808.0,7.0,152,Unhealthy,PM2.5
Dingling,2014,11,26,2014-11-26,237.0,246.0,35.0,103.0,2908.0,3.0,287,Very Unhealthy,PM2.5
Dingling,2014,11,27,2014-11-27,46.0,64.0,8.0,21.0,638.0,51.0,64,Moderate,PM2.5
Dingling,2014,11,28,2014-11-28,79.0,132.0,22.0,55.0,1165.0,13.0,105,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,11,29,2014-11-29,205.0,230.0,15.0,84.0,2542.0,2.0,255,Very Unhealthy,PM2.5
Dingling,2014,11,30,2014-11-30,81.0,218.0,8.0,22.0,1048.0,49.0,134,Unhealthy for Sensitive Groups,PM10
Dingling,2014,12,1,2014-12-01,10.0,66.0,6.0,2.0,1196.0,62.0,58,Moderate,PM10
Dingling,2014,12,2,2014-12-02,29.0,36.0,18.0,12.0,658.0,39.0,41,Good,PM2.5
Dingling,2014,12,3,2014-12-03,7.0,28.0,4.0,2.0,204.0,61.0,30,Good,O3
Dingling,2014,12,4,2014-12-04,6.0,22.0,3.0,2.0,200.0,67.0,34,Good,O3
Dingling,2014,12,5,2014-12-05,15.0,22.0,9.0,10.0,404.0,51.0,26,Good,O3
Dingling,2014,12,6,2014-12-06,45.0,55.0,21.0,35.0,929.0,28.0,62,Moderate,PM2.5
Dingling,2014,12,7,2014-12-07,53.0,62.0,15.0,28.0,1104.0,31.0,72,Moderate,PM2.5
Dingling,2014,12,8,2014-12-08,82.0,81.0,27.0,35.0,858.0,32.0,109,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,12,9,2014-12-09,190.0,192.0,46.0,82.0,2925.0,2.0,240,Very Unhealthy,PM2.5
Dingling,2014,12,10,2014-12-10,119.0,162.0,15.0,38.0,1596.0,39.0,155,Unhealthy,PM2.5
Dingling,2014,12,11,2014-12-11,12.0,23.0,11.0,6.0,304.0,61.0,30,Good,O3
Dingling,2014,12,12,2014-12-12,11.0,44.0,4.0,7.0,317.0,51.0,44,Good,PM10
Dingling,2014,12,13,2014-12-13,33.0,52.0,17.0,27.0,912.0,30.0,51,Moderate,PM10
Dingling,2014,12,14,2014-12-14,63.0,81.0,36.0,45.0,1112.0,22.0,85,Moderate,PM2.5
Dingling,2014,12,15,2014-12-15,59.0,84.0,16.0,30.0,938.0,40.0,80,Moderate,PM2.5
Dingling,2014,12,16,2014-12-16,7.0,21.0,4.0,4.0,258.0,54.0,27,Good,O3
Dingling,2014,12,17,2014-12-17,59.0,75.0,22.0,44.0,1296.0,23.0,80,Moderate,PM2.5
Dingling,2014,12,18,2014-12-18,132.0,145.0,49.0,82.0,2867.0,4.0,174,Unhealthy,PM2.5
Dingling,2014,12,19,2014-12-19,40.0,55.0,26.0,26.0,825.0,44.0,56,Moderate,PM2.5
Dingling,2014,12,20,2014-12-20,11.0,17.0,11.0,9.0,412.0,43.0,22,Good,O3
Dingling,2014,12,21,2014-12-21,18.0,37.0,15.0,10.0,550.0,45.0,37,Good,PM10
Dingling,2014,12,22,2014-12-22,23.0,33.0,15.0,16.0,596.0,52.0,33,Good,PM2.5
Dingling,2014,12,23,2014-12-23,39.0,67.0,43.0,25.0,808.0,30.0,59,Moderate,PM10
Dingling,2014,12,24,2014-12-24,13.0,33.0,16.0,9.0,342.0,43.0,33,Good,PM10
Dingling,2014,12,25,2014-12-25,19.0,23.0,26.0,18.0,288.0,54.0,27,Good,PM2.5
Dingling,2014,12,26,2014-12-26,94.0,97.0,37.0,61.0,1862.0,10.0,124,Unhealthy for Sensitive Groups,PM2.5
Dingling,2014,12,27,2014-12-27,168.0,169.0,52.0,96.0,2904.0,6.0,218,Very Unhealthy,PM2.5
Dingling,2014,12,28,2014-12-28,68.0,96.0,34.0,35.0,1038.0,42.0,91,Moderate,PM2.5
Dingling,2014,12,29,2014-12-29,37.0,73.0,19.0,22.0,733.0,43.0,62,Moderate,PM10
Dingling,2014,12,30,2014-12-30,17.0,39.0,20.0,15.0,444.0,59.0,39,Good,PM10
Dingling,2014,12,31,2014-12-31,7.0,34.0,3.0,2.0,268.0,67.0,34,Good,PM10
Dingling,2015,1,1,2015-01-01,33.0,46.0,16.0,20.0,624.0,46.0,47,Good,PM2.5
Dingling,2015,1,2,2015-01-02,50.0,71.0,29.0,28.0,854.0,43.0,69,Moderate,PM2.5
Dingling,2015,1,3,2015-01-03,160.0,161.0,46.0,74.0,2375.0,8.0,210,Very Unhealthy,PM2.5
Dingling,2015,1,4,2015-01-04,153.0,160.0,63.0,86.0,2642.0,10.0,203,Very Unhealthy,PM2.5
Dingling,2015,1,5,2015-01-05,103.0,137.0,37.0,45.0,2238.0,42.0,135,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,1,6,2015-01-06,21.0,28.0,17.0,18.0,617.0,49.0,30,Good,PM2.5
Dingling,2015,1,7,2015-01-07,45.0,53.0,29.0,40.0,1221.0,23.0,62,Moderate,PM2.5
Dingling,2015,1,8,2015-01-08,109.0,131.0,49.0,84.0,2533.0,4.0,142,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,1,9,2015-01-09,28.0,36.0,20.0,21.0,646.0,48.0,40,Good,PM2.5
Dingling,2015,1,10,2015-01-10,34.0,50.0,22.0,24.0,779.0,44.0,50,Good,PM10
Dingling,2015,1,11,2015-01-11,39.0,50.0,19.0,35.0,1025.0,33.0,55,Moderate,PM2.5
Dingling,2015,1,12,2015-01-12,153.0,154.0,32.0,72.0,2417.0,8.0,203,Very Unhealthy,PM2.5
Dingling,2015,1,13,2015-01-13,131.0,131.0,36.0,67.0,1808.0,11.0,173,Unhealthy,PM2.5
Dingling,2015,1,14,2015-01-14,215.0,222.0,46.0,90.0,2779.0,9.0,265,Very Unhealthy,PM2.5
Dingling,2015,1,15,2015-01-15,329.0,329.0,37.0,105.0,4125.0,6.0,363,Hazardous,PM2.5
Dingling,2015,1,16,2015-01-16,71.0,78.0,6.0,23.0,975.0,58.0,95,Moderate,PM2.5
Dingling,2015,1,17,2015-01-17,46.0,47.0,33.0,44.0,1033.0,29.0,64,Moderate,PM2.5
Dingling,2015,1,18,2015-01-18,68.0,89.0,20.0,34.0,1204.0,40.0,91,Moderate,PM2.5
Dingling,2015,1,19,2015-01-19,42.0,62.0,19.0,40.0,1008.0,37.0,59,Moderate,PM2.5
Dingling,2015,1,20,2015-01-20,80.0,92.0,29.0,53.0,1404.0,20.0,106,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,1,21,2015-01-21,12.0,15.0,18.0,9.0,379.0,63.0,32,Good,O3
Dingling,2015,1,22,2015-01-22,65.0,68.0,34.0,52.0,1396.0,22.0,87,Moderate,PM2.5
Dingling,2015,1,23,2015-01-23,208.0,210.0,64.0,103.0,2917.0,6.0,258,Very Unhealthy,PM2.5
Dingling,2015,1,24,2015-01-24,102.0,108.0,31.0,59.0,1862.0,15.0,134,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,1,25,2015-01-25,146.0,146.0,15.0,60.0,2050.0,11.0,194,Unhealthy,PM2.5
Dingling,2015,1,26,2015-01-26,72.0,73.0,8.0,24.0,1025.0,43.0,96,Moderate,PM2.5
Dingling,2015,1,27,2015-01-27,14.0,16.0,19.0,9.0,388.0,54.0,27,Good,O3
Dingling,2015,1,28,2015-01-28,35.0,38.0,21.0,29.0,900.0,34.0,50,Good,PM2.5
Dingling,2015,1,29,2015-01-29,47.0,50.0,19.0,28.0,1096.0,41.0,65,Moderate,PM2.5
Dingling,2015,1,30,2015-01-30,8.0,14.0,11.0,6.0,296.0,67.0,34,Good,O3
Dingling,2015,1,31,2015-01-31,12.0,15.0,21.0,11.0,667.0,55.0,28,Good,O3
Dingling,2015,2,1,2015-02-01,54.0,54.0,46.0,34.0,2592.0,22.0,74,Moderate,PM2.5
Dingling,2015,2,2,2015-02-02,129.0,139.0,52.0,75.0,2785.0,7.0,170,Unhealthy,PM2.5
Dingling,2015,2,3,2015-02-03,102.0,104.0,46.0,39.0,1562.0,50.0,134,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,2,4,2015-02-04,8.0,18.0,7.0,4.0,225.0,74.0,37,Good,O3
Dingling,2015,2,5,2015-02-05,15.0,17.0,21.0,7.0,408.0,73.0,36,Good,O3
Dingling,2015,2,6,2015-02-06,25.0,29.0,33.0,14.0,508.0,64.0,36,Good,PM2.5
Dingling,2015,2,7,2015-02-07,5.0,16.0,2.0,2.0,208.0,89.0,44,Good,O3
Dingling,2015,2,8,2015-02-08,17.0,23.0,13.0,11.0,421.0,66.0,33,Good,O3
Dingling,2015,2,9,2015-02-09,77.0,85.0,52.0,56.0,1504.0,20.0,102,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,2,10,2015-02-10,64.0,68.0,34.0,44.0,1133.0,48.0,86,Moderate,PM2.5
Dingling,2015,2,11,2015-02-11,16.0,36.0,18.0,6.0,350.0,82.0,41,Good,O3
Dingling,2015,2,12,2015-02-12,30.0,36.0,20.0,28.0,679.0,64.0,43,Good,PM2.5
Dingling,2015,2,13,2015-02-13,106.0,109.0,28.0,69.0,1704.0,28.0,139,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,2,14,2015-02-14,213.0,213.0,43.0,60.0,2312.0,57.0,263,Very Unhealthy,PM2.5
Dingling,2015,2,15,2015-02-15,311.0,311.0,61.0,72.0,3588.0,41.0,349,Hazardous,PM2.5
Dingling,2015,2,16,2015-02-16,101.0,136.0,19.0,31.0,1529.0,53.0,132,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,2,17,2015-02-17,20.0,45.0,10.0,4.0,371.0,77.0,45,Good,PM10
Dingling,2015,2,18,2015-02-18,26.0,26.0,16.0,7.0,500.0,81.0,40,Good,O3
Dingling,2015,2,19,2015-02-19,217.0,227.0,40.0,32.0,1583.0,44.0,267,Very Unhealthy,PM2.5
Dingling,2015,2,20,2015-02-20,158.0,158.0,12.0,35.0,1488.0,29.0,208,Very Unhealthy,PM2.5
Dingling,2015,2,21,2015-02-21,129.0,276.0,9.0,32.0,2138.0,36.0,170,Unhealthy,PM2.5
Dingling,2015,2,22,2015-02-22,56.0,285.0,3.0,2.0,956.0,71.0,168,Unhealthy,PM10
Dingling,2015,2,23,2015-02-23,37.0,84.0,18.0,10.0,583.0,60.0,67,Moderate,PM10
Dingling,2015,2,24,2015-02-24,141.0,179.0,26.0,34.0,1921.0,50.0,187,Unhealthy,PM2.5
Dingling,2015,2,25,2015-02-25,58.0,69.0,6.0,10.0,825.0,71.0,79,Moderate,PM2.5
Dingling,2015,2,26,2015-02-26,11.0,20.0,6.0,3.0,271.0,80.0,40,Good,O3
Dingling,2015,2,27,2015-02-27,22.0,31.0,11.0,18.0,354.0,51.0,31,Good,PM2.5
Dingling,2015,2,28,2015-02-28,118.0,132.0,8.0,34.0,1140.0,30.0,154,Unhealthy,PM2.5
Dingling,2015,3,1,2015-03-01,24.0,61.0,9.0,8.0,529.0,71.0,56,Moderate,PM10
Dingling,2015,3,2,2015-03-02,28.0,53.0,10.0,10.0,535.0,70.0,52,Moderate,PM10
Dingling,2015,3,3,2015-03-03,8.0,50.0,2.0,2.0,271.0,85.0,50,Good,PM10
Dingling,2015,3,4,2015-03-04,19.0,28.0,17.0,10.0,529.0,66.0,33,Good,O3
Dingling,2015,3,5,2015-03-05,83.0,96.0,31.0,33.0,1292.0,54.0,110,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,6,2015-03-06,179.0,195.0,47.0,63.0,1821.0,38.0,229,Very Unhealthy,PM2.5
Dingling,2015,3,7,2015-03-07,222.0,225.0,34.0,50.0,1975.0,69.0,272,Very Unhealthy,PM2.5
Dingling,2015,3,8,2015-03-08,107.0,126.0,10.0,20.0,1021.0,64.0,140,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,9,2015-03-09,6.0,18.0,2.0,2.0,408.0,84.0,42,Good,O3
Dingling,2015,3,10,2015-03-10,17.0,20.0,12.0,9.0,604.0,75.0,38,Good,O3
Dingling,2015,3,11,2015-03-11,15.0,21.0,7.0,8.0,283.0,70.0,35,Good,O3
Dingling,2015,3,12,2015-03-12,49.0,60.0,15.0,27.0,812.0,53.0,67,Moderate,PM2.5
Dingling,2015,3,13,2015-03-13,34.0,42.0,10.0,18.0,650.0,66.0,49,Good,PM2.5
Dingling,2015,3,14,2015-03-14,95.0,105.0,29.0,64.0,1642.0,23.0,125,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,15,2015-03-15,74.0,173.0,16.0,32.0,938.0,72.0,112,Unhealthy for Sensitive Groups,PM10
Dingling,2015,3,16,2015-03-16,207.0,275.0,23.0,54.0,1742.0,42.0,257,Very Unhealthy,PM2.5
Dingling,2015,3,17,2015-03-17,113.0,154.0,9.0,27.0,1112.0,80.0,147,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,18,2015-03-18,48.0,86.0,11.0,30.0,717.0,66.0,68,Moderate,PM10
Dingling,2015,3,19,2015-03-19,61.0,174.0,10.0,22.0,621.0,70.0,112,Unhealthy for Sensitive Groups,PM10
Dingling,2015,3,20,2015-03-20,35.0,187.0,6.0,11.0,358.0,88.0,119,Unhealthy for Sensitive Groups,PM10
Dingling,2015,3,21,2015-03-21,16.0,113.0,4.0,4.0,254.0,91.0,82,Moderate,PM10
Dingling,2015,3,22,2015-03-22,17.0,81.0,5.0,8.0,267.0,92.0,66,Moderate,PM10
Dingling,2015,3,23,2015-03-23,19.0,42.0,7.0,11.0,404.0,71.0,42,Good,PM10
Dingling,2015,3,24,2015-03-24,61.0,101.0,18.0,42.0,1504.0,63.0,82,Moderate,PM2.5
Dingling,2015,3,25,2015-03-25,121.0,141.0,24.0,50.0,1454.0,78.0,158,Unhealthy,PM2.5
Dingling,2015,3,26,2015-03-26,112.0,136.0,15.0,29.0,883.0,108.0,146,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,27,2015-03-27,106.0,138.0,17.0,34.0,854.0,111.0,139,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,3,28,2015-03-28,74.0,227.0,8.0,14.0,517.0,90.0,139,Unhealthy for Sensitive Groups,PM10
Dingling,2015,3,29,2015-03-29,70.0,267.0,16.0,34.0,742.0,80.0,159,Unhealthy,PM10
Dingling,2015,3,30,2015-03-30,147.0,326.0,23.0,39.0,1246.0,92.0,196,Unhealthy,PM2.5
Dingling,2015,3,31,2015-03-31,157.0,192.0,12.0,61.0,1806.0,32.0,207,Very Unhealthy,PM2.5
Dingling,2015,4,1,2015-04-01,71.0,88.0,6.0,46.0,760.0,43.0,95,Moderate,PM2.5
Dingling,2015,4,2,2015-04-02,31.0,31.0,12.0,15.0,621.0,87.0,44,Good,PM2.5
Dingling,2015,4,3,2015-04-03,24.0,45.0,3.0,14.0,458.0,120.0,67,Moderate,O3
Dingling,2015,4,4,2015-04-04,51.0,57.0,3.0,24.0,550.0,87.0,70,Moderate,PM2.5
Dingling,2015,4,5,2015-04-05,33.0,70.0,2.0,9.0,292.0,77.0,60,Moderate,PM10
Dingling,2015,4,6,2015-04-06,17.0,23.0,2.0,6.0,221.0,83.0,42,Good,O3
Dingling,2015,4,7,2015-04-07,16.0,23.0,3.0,6.0,242.0,86.0,43,Good,O3
Dingling,2015,4,8,2015-04-08,77.0,88.0,7.0,28.0,642.0,72.0,102,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,4,9,2015-04-09,156.0,156.0,8.0,37.0,942.0,69.0,206,Very Unhealthy,PM2.5
Dingling,2015,4,10,2015-04-10,105.0,109.0,7.0,26.0,650.0,94.0,137,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,4,11,2015-04-11,102.0,105.0,8.0,25.0,1042.0,97.0,134,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,4,12,2015-04-12,10.0,27.0,2.0,3.0,219.0,86.0,43,Good,O3
Dingling,2015,4,13,2015-04-13,23.0,25.0,3.0,9.0,296.0,109.0,58,Moderate,O3
Dingling,2015,4,14,2015-04-14,31.0,51.0,6.0,17.0,433.0,91.0,51,Moderate,PM10
Dingling,2015,4,15,2015-04-15,85.0,190.0,8.0,37.0,512.0,75.0,120,Unhealthy for Sensitive Groups,PM10
Dingling,2015,4,16,2015-04-16,19.0,122.0,2.0,6.0,125.0,92.0,86,Moderate,PM10
Dingling,2015,4,17,2015-04-17,41.0,116.0,6.0,27.0,421.0,75.0,83,Moderate,PM10
Dingling,2015,4,18,2015-04-18,83.0,174.0,14.0,34.0,833.0,82.0,112,Unhealthy for Sensitive Groups,PM10
Dingling,2015,4,19,2015-04-19,31.0,72.0,3.0,10.0,271.0,85.0,61,Moderate,PM10
Dingling,2015,4,20,2015-04-20,31.0,64.0,4.0,15.0,333.0,85.0,57,Moderate,PM10
Dingling,2015,4,21,2015-04-21,49.0,111.0,6.0,12.0,429.0,96.0,81,Moderate,PM10
Dingling,2015,4,22,2015-04-22,32.0,81.0,17.0,18.0,379.0,96.0,66,Moderate,PM10
Dingling,2015,4,23,2015-04-23,44.0,96.0,7.0,20.0,381.0,83.0,73,Moderate,PM10
Dingling,2015,4,24,2015-04-24,38.0,106.0,6.0,19.0,317.0,92.0,78,Moderate,PM10
Dingling,2015,4,25,2015-04-25,56.0,125.0,7.0,29.0,508.0,112.0,88,Moderate,PM10
Dingling,2015,4,26,2015-04-26,84.0,167.0,16.0,31.0,738.0,149.0,111,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,4,27,2015-04-27,75.0,138.0,10.0,23.0,762.0,113.0,100,Moderate,PM2.5
Dingling,2015,4,28,2015-04-28,40.0,60.0,3.0,21.0,550.0,90.0,56,Moderate,PM2.5
Dingling,2015,4,29,2015-04-29,110.0,121.0,6.0,29.0,971.0,126.0,144,Unhealthy for Sensitive Groups,PM2.5
Dingling,2015,4,30,2015-04-30,125.0,144.0,8.0,23.0,950.0,142.0,164,Unhealthy,PM2.5
Dingling,2015,5,1,2015-05-01,131.0,134.0,13.0,21.0,912.0,91.0,173,Unhealthy,PM2.5
Dingling,2015,5,2,2015-05-02,57.0,83.0,4.0,20.0,508.0,80.0,77,Moderate,PM2.5
Dingling,2015,5,3,2015-05-03,32.0,118.0,2.0,6.0,246.0,87.0,84,Moderate,PM10
